-0.000035,0.189713,0.000031,1.694265,0.000008,1.504555,0.000011
-0.039979,0.189625,0.024276,1.694140,0.004588,1.504572,0.015842
-0.079863,0.189363,0.048508,1.693764,0.009151,1.504624,0.031623
-0.119598,0.188922,0.072696,1.693137,0.013675,1.504712,0.047296
-0.159123,0.188302,0.096823,1.692261,0.018141,1.504833,0.062814
-0.198348,0.187498,0.120854,1.691133,0.022528,1.504991,0.078119
-0.237212,0.186510,0.144772,1.689761,0.026818,1.505184,0.093167
-0.275629,0.185331,0.168544,1.688141,0.030988,1.505412,0.107902
-0.313522,0.183953,0.192142,1.686276,0.035018,1.505677,0.122275
-0.350835,0.182373,0.215549,1.684170,0.038889,1.505979,0.136244
-0.387467,0.180581,0.238720,1.681822,0.042577,1.506318,0.149752
-0.423362,0.178568,0.261637,1.679237,0.046062,1.506695,0.162762
-0.458465,0.176329,0.284278,1.676418,0.049327,1.507109,0.175236
-0.492679,0.173851,0.306600,1.673366,0.052345,1.507562,0.187123
-0.525962,0.171122,0.328588,1.670084,0.055099,1.508052,0.198396
-0.558241,0.168137,0.350206,1.666579,0.057568,1.508580,0.209016
-0.589460,0.164881,0.371430,1.662852,0.059731,1.509146,0.218953
-0.619542,0.161341,0.392219,1.658906,0.061568,1.509748,0.228172
-0.648444,0.157510,0.412549,1.654747,0.063060,1.510385,0.236652
-0.676116,0.153376,0.432394,1.650379,0.064190,1.511056,0.244373
-0.702500,0.148929,0.451718,1.645807,0.064939,1.511757,0.251315
-0.727523,0.144132,0.470488,1.641004,0.065280,1.512480,0.257437
-0.751174,0.139025,0.488666,1.636035,0.065220,1.513235,0.262771
-0.773375,0.133580,0.506208,1.630876,0.064737,1.514010,0.267286
-0.794101,0.127792,0.523088,1.625534,0.063821,1.514800,0.270985
-0.813312,0.121653,0.539269,1.620011,0.062464,1.515600,0.273868
-0.830967,0.115166,0.554707,1.614314,0.060662,1.516403,0.275942
-0.847035,0.108331,0.569362,1.608448,0.058416,1.517201,0.277220
-0.861489,0.101153,0.583193,1.602419,0.055728,1.517987,0.277718
-0.874311,0.093643,0.596161,1.596233,0.052609,1.518752,0.277462
-0.885486,0.085814,0.608224,1.589898,0.049072,1.519486,0.276484
-0.894998,0.077680,0.619340,1.583416,0.045134,1.520181,0.274813
-0.902846,0.069261,0.629468,1.576795,0.040818,1.520827,0.272492
-0.909050,0.060588,0.638583,1.570044,0.036157,1.521415,0.269572
-0.913614,0.051682,0.646647,1.563166,0.031181,1.521937,0.266098
-0.916563,0.042579,0.653631,1.556169,0.025930,1.522384,0.262127
-0.917932,0.033310,0.659517,1.549060,0.020445,1.522750,0.257714
-0.917770,0.023913,0.664296,1.541844,0.014772,1.523029,0.252920
-0.916121,0.014423,0.667955,1.534529,0.008957,1.523216,0.247802
-0.913045,0.004878,0.670498,1.527122,0.003048,1.523310,0.242420
-0.908612,-0.004686,0.671936,1.519631,-0.002907,1.523307,0.236831
-0.902889,-0.014237,0.672285,1.512058,-0.008863,1.523208,0.231086
-0.895956,-0.023740,0.671573,1.504415,-0.014774,1.523015,0.225238
-0.887901,-0.033166,0.669837,1.496708,-0.020599,1.522730,0.219333
-0.878792,-0.042488,0.667106,1.488943,-0.026300,1.522355,0.213409
-0.868708,-0.051683,0.663421,1.481129,-0.031843,1.521897,0.207503
-0.857756,-0.060732,0.658851,1.473274,-0.037198,1.521359,0.201648
-0.845982,-0.069622,0.653420,1.465380,-0.042342,1.520747,0.195861
-0.833482,-0.078336,0.647197,1.457460,-0.047250,1.520066,0.190170
-0.820326,-0.086870,0.640231,1.449517,-0.051908,1.519323,0.184586
-0.806578,-0.095211,0.632573,1.441561,-0.056300,1.518522,0.179122
-0.792299,-0.103359,0.624271,1.433598,-0.060416,1.517670,0.173785
-0.777564,-0.111308,0.615387,1.425638,-0.064248,1.516771,0.168583
-0.762415,-0.119058,0.605960,1.417687,-0.067792,1.515832,0.163515
-0.746904,-0.126614,0.596039,1.409749,-0.071046,1.514855,0.158580
-0.731073,-0.133995,0.585678,1.401814,-0.074023,1.513844,0.153765
-0.714986,-0.141160,0.574906,1.393931,-0.076695,1.512808,0.149094
-0.698671,-0.148132,0.563767,1.386088,-0.079079,1.511749,0.144550
-0.682173,-0.154917,0.552307,1.378291,-0.081178,1.510669,0.140128
-0.665505,-0.161515,0.540545,1.370550,-0.082996,1.509574,0.135820
-0.648715,-0.167936,0.528528,1.362868,-0.084541,1.508464,0.131621
-0.631818,-0.174178,0.516277,1.355255,-0.085816,1.507344,0.127524
-0.614837,-0.180248,0.503816,1.347717,-0.086829,1.506216,0.123521
-0.597801,-0.186148,0.491179,1.340263,-0.087585,1.505083,0.119608
-0.580728,-0.191879,0.478386,1.332902,-0.088091,1.503948,0.115777
-0.563629,-0.197447,0.465455,1.325639,-0.088355,1.502812,0.112022
-0.546526,-0.202854,0.452408,1.318481,-0.088384,1.501679,0.108338
-0.529427,-0.208102,0.439260,1.311437,-0.088185,1.500551,0.104716
-0.512349,-0.213191,0.426029,1.304514,-0.087764,1.499429,0.101153
-0.495295,-0.218126,0.412724,1.297719,-0.087130,1.498316,0.097643
-0.478277,-0.222905,0.399359,1.291059,-0.086288,1.497214,0.094179
-0.461310,-0.227532,0.385952,1.284542,-0.085248,1.496125,0.090760
-0.444384,-0.232007,0.372500,1.278173,-0.084014,1.495050,0.087377
-0.427516,-0.236329,0.359020,1.271961,-0.082595,1.493993,0.084028
-0.410705,-0.240502,0.345515,1.265910,-0.080997,1.492954,0.080709
-0.393963,-0.244522,0.332000,1.260031,-0.079228,1.491937,0.077418
-0.377277,-0.248389,0.318465,1.254329,-0.077292,1.490942,0.074148
-0.360661,-0.252104,0.304927,1.248811,-0.075198,1.489972,0.070900
-0.344115,-0.255669,0.291388,1.243480,-0.072953,1.489028,0.067669
-0.327633,-0.259081,0.277846,1.238343,-0.070563,1.488112,0.064454
-0.311213,-0.262339,0.264303,1.233410,-0.068032,1.487227,0.061250
-0.294862,-0.265440,0.250765,1.228685,-0.065370,1.486374,0.058058
-0.278574,-0.268387,0.237231,1.224174,-0.062582,1.485555,0.054876
-0.262348,-0.271179,0.223702,1.219878,-0.059674,1.484770,0.051702
-0.246179,-0.273812,0.210177,1.215807,-0.056653,1.484023,0.048535
-0.230065,-0.276286,0.196655,1.211966,-0.053524,1.483314,0.045373
-0.214009,-0.278600,0.183141,1.208360,-0.050296,1.482646,0.042217
-0.197997,-0.280754,0.169625,1.204989,-0.046972,1.482019,0.039065
-0.182026,-0.282747,0.156108,1.201861,-0.043559,1.481435,0.035917
-0.166103,-0.284578,0.142595,1.198979,-0.040066,1.480895,0.032773
-0.150208,-0.286244,0.129074,1.196349,-0.036496,1.480400,0.029631
-0.134351,-0.287745,0.115554,1.193971,-0.032858,1.479952,0.026494
-0.118518,-0.289082,0.102025,1.191850,-0.029156,1.479552,0.023360
-0.102703,-0.290252,0.088485,1.189988,-0.025396,1.479199,0.020228
-0.086905,-0.291258,0.074934,1.188386,-0.021587,1.478896,0.017101
-0.071120,-0.292095,0.061372,1.187050,-0.017734,1.478642,0.013977
-0.055341,-0.292766,0.047794,1.185977,-0.013844,1.478439,0.010858
-0.039562,-0.293269,0.034198,1.185171,-0.009924,1.478286,0.007743
-0.023777,-0.293603,0.020581,1.184635,-0.005979,1.478184,0.004633
-0.007986,-0.293771,0.006944,1.184366,-0.002017,1.478133,0.001529
0.007828,-0.293771,-0.006723,1.184367,0.001957,1.478134,-0.001571
